crop,n,p,k,humidity,temperature,ph
wheat,2.0,1.0,2.0,Moderate,24.35743,89.03614
wheat,2.0,1.0,2.0,Moderate,24.39759,89.09639
wheat,2.0,1.0,2.0,Moderate,24.43775,89.15663
wheat,2.0,1.0,2.0,Moderate,24.47791,89.21687
wheat,2.0,1.0,2.0,Moderate,24.51807,89.27711
wheat,2.0,1.0,2.0,Moderate,24.55823,89.33735
wheat,2.0,1.0,2.0,Moderate,24.59839,89.39759
wheat,2.0,1.0,2.0,Moderate,24.63855,89.45783
wheat,2.0,1.0,2.0,Moderate,24.67871,89.51807
wheat,2.0,1.0,2.0,Moderate,24.71888,89.57831
wheat,2.0,1.0,2.0,Moderate,24.75904,89.63855
wheat,2.0,1.0,2.0,Moderate,24.7992,89.6988
wheat,2.0,1.0,2.0,Moderate,24.83936,89.75904
wheat,2.0,1.0,2.0,Moderate,24.87952,89.81928
wheat,2.0,1.0,2.0,Moderate,24.91968,89.87952
wheat,2.0,1.0,2.0,Moderate,24.95984,89.93976
wheat,2.0,1.0,2.0,Moderate,25.0,90.0
maize,1.0,0.7,1.0,Moderate,20.0,70.0
maize,1.0,0.7,1.0,Moderate,20.04016,70.06024
maize,1.0,0.7,1.0,Moderate,20.08032,70.12048
maize,1.0,0.7,1.0,Moderate,20.12048,70.18072
maize,1.0,0.7,1.0,Moderate,20.16064,70.24096
maize,1.0,0.7,1.0,Moderate,20.2008,70.3012
maize,1.0,0.7,1.0,Moderate,20.24096,70.36145
maize,1.0,0.7,1.0,Moderate,20.28112,70.42169
maize,1.0,0.7,1.0,Moderate,20.32129,70.48193
maize,1.0,0.7,1.0,Moderate,20.36145,70.54217
maize,1.0,0.7,1.0,Moderate,20.40161,70.60241
maize,1.0,0.7,1.0,Moderate,20.44177,70.66265
maize,1.0,0.7,1.0,Moderate,20.48193,70.72289
maize,1.0,0.7,1.0,Moderate,20.52209,70.78313
maize,1.0,0.7,1.0,Moderate,20.56225,70.84337
maize,1.0,0.7,1.0,Moderate,20.60241,70.90361
maize,1.0,0.7,1.0,Moderate,20.64257,70.96386
maize,1.0,0.7,1.0,Moderate,20.68273,71.0241
maize,1.0,0.7,1.0,Moderate,20.72289,71.08434
maize,1.0,0.7,1.0,Moderate,20.76305,71.14458
maize,1.0,0.7,1.0,Moderate,20.80321,71.20482
maize,1.0,0.7,1.0,Moderate,20.84337,71.26506
maize,1.0,0.7,1.0,Moderate,20.88353,71.3253
maize,1.0,0.7,1.0,Moderate,20.92369,71.38554
maize,1.0,0.7,1.0,Moderate,20.96386,71.44578
maize,1.0,0.7,1.0,Moderate,21.00402,71.50602
maize,1.0,0.7,1.0,Moderate,21.04418,71.56627
maize,1.0,0.7,1.0,Moderate,21.08434,71.62651
maize,1.0,0.7,1.0,Moderate,21.1245,71.68675
maize,1.0,0.7,1.0,Moderate,21.16466,71.74699
maize,1.0,0.7,1.0,Moderate,21.20482,71.80723
maize,1.0,0.7,1.0,Moderate,21.24498,71.86747
maize,1.0,0.7,1.0,Moderate,21.28514,71.92771
maize,1.0,0.7,1.0,Moderate,21.3253,71.98795
maize,1.0,0.7,1.0,Moderate,21.36546,72.04819
maize,1.0,0.7,1.0,Moderate,21.40562,72.10843
maize,1.0,0.7,1.0,Moderate,21.44578,72.16867
maize,1.0,0.7,1.0,Moderate,21.48594,72.22892
maize,1.0,0.7,1.0,Moderate,21.5261,72.28916
maize,1.0,0.7,1.0,Moderate,21.56627,72.3494
maize,1.0,0.7,1.0,Moderate,21.60643,72.40964
maize,1.0,0.7,1.0,Moderate,21.64659,72.46988
maize,1.0,0.7,1.0,Moderate,21.68675,72.53012
maize,1.0,0.7,1.0,Moderate,21.72691,72.59036
maize,1.0,0.7,1.0,Moderate,21.76707,72.6506
maize,1.0,0.7,1.0,Moderate,21.80723,72.71084
maize,1.0,0.7,1.0,Moderate,21.84739,72.77108
maize,1.0,0.7,1.0,Moderate,21.88755,72.83133
maize,1.0,0.7,1.0,Moderate,21.92771,72.89157
maize,1.0,0.7,1.0,Moderate,21.96787,72.95181
maize,1.0,0.7,1.0,Moderate,22.00803,73.01205
maize,1.0,0.7,1.0,Moderate,22.04819,73.07229
maize,1.0,0.7,1.0,Moderate,22.08835,73.13253
maize,1.0,0.7,1.0,Moderate,22.12851,73.19277
maize,1.0,0.7,1.0,Moderate,22.16867,73.25301
maize,1.0,0.7,1.0,Moderate,22.20884,73.31325
maize,1.0,0.7,1.0,Moderate,22.249,73.37349
maize,1.0,0.7,1.0,Moderate,22.28916,73.43373
maize,1.0,0.7,1.0,Moderate,22.32932,73.49398
maize,1.0,0.7,1.0,Moderate,22.36948,73.55422
maize,1.0,0.7,1.0,Moderate,22.40964,73.61446
maize,1.0,0.7,1.0,Moderate,22.4498,73.6747
maize,1.0,0.7,1.0,Moderate,22.48996,73.73494
maize,1.0,0.7,1.0,Moderate,22.53012,73.79518
maize,1.0,0.7,1.0,Moderate,22.57028,73.85542
maize,1.0,0.7,1.0,Moderate,22.61044,73.91566
maize,1.0,0.7,1.0,Moderate,22.6506,73.9759
maize,1.0,0.7,1.0,Moderate,22.69076,74.03614
maize,1.0,0.7,1.0,Moderate,22.73092,74.09639
maize,1.0,0.7,1.0,Moderate,22.77108,74.15663
maize,1.0,0.7,1.0,Moderate,22.81124,74.21687
maize,1.0,0.7,1.0,Moderate,22.85141,74.27711
maize,1.0,0.7,1.0,Moderate,22.89157,74.33735
maize,1.0,0.7,1.0,Moderate,22.93173,74.39759
maize,1.0,0.7,1.0,Moderate,22.97189,74.45783
maize,1.0,0.7,1.0,Moderate,23.01205,74.51807
maize,1.0,0.7,1.0,Moderate,23.05221,74.57831
maize,1.0,0.7,1.0,Moderate,23.09237,74.63855
maize,1.0,0.7,1.0,Moderate,23.13253,74.6988
maize,1.0,0.7,1.0,Moderate,23.17269,74.75904
maize,1.0,0.7,1.0,Moderate,23.21285,74.81928
maize,1.0,0.7,1.0,Moderate,23.25301,74.87952
maize,1.0,0.7,1.0,Moderate,23.29317,74.93976
maize,1.0,0.7,1.0,Moderate,23.33333,75.0
maize,1.0,0.7,1.0,Moderate,23.37349,75.06024
maize,1.0,0.7,1.0,Moderate,23.41365,75.12048
maize,1.0,0.7,1.0,Moderate,23.45382,75.18072
maize,1.0,0.7,1.0,Moderate,23.49398,75.24096
maize,1.0,0.7,1.0,Moderate,23.53414,75.3012
maize,1.0,0.7,1.0,Moderate,23.5743,75.36145
maize,1.0,0.7,1.0,Moderate,23.61446,75.42169
maize,1.0,0.7,1.0,Moderate,23.65462,75.48193
maize,1.0,0.7,1.0,Moderate,23.69478,75.54217
maize,1.0,0.7,1.0,Moderate,23.73494,75.60241
maize,1.0,0.7,1.0,Moderate,23.7751,75.66265
maize,1.0,0.7,1.0,Moderate,23.81526,75.72289
maize,1.0,0.7,1.0,Moderate,23.85542,75.78313
maize,1.0,0.7,1.0,Moderate,23.89558,75.84337
maize,1.0,0.7,1.0,Moderate,23.93574,75.90361
maize,1.0,0.7,1.0,Moderate,23.9759,75.96386
maize,1.0,0.7,1.0,Moderate,24.01606,76.0241
maize,1.0,0.7,1.0,Moderate,24.05622,76.08434
maize,1.0,0.7,1.0,Moderate,24.09639,76.14458
maize,1.0,0.7,1.0,Moderate,24.13655,76.20482
maize,1.0,0.7,1.0,Moderate,24.17671,76.26506
maize,1.0,0.7,1.0,Moderate,24.21687,76.3253
maize,1.0,0.7,1.0,Moderate,24.25703,76.38554
maize,1.0,0.7,1.0,Moderate,24.29719,76.44578
maize,1.0,0.7,1.0,Moderate,24.33735,76.50602
maize,1.0,0.7,1.0,Moderate,24.37751,76.56627
maize,1.0,0.7,1.0,Moderate,24.41767,76.62651
maize,1.0,0.7,1.0,Moderate,24.45783,76.68675
maize,1.0,0.7,1.0,Moderate,24.49799,76.74699
maize,1.0,0.7,1.0,Moderate,24.53815,76.80723
maize,1.0,0.7,1.0,Moderate,24.57831,76.86747
maize,1.0,0.7,1.0,Moderate,24.61847,76.92771
maize,1.0,0.7,1.0,Moderate,24.65863,76.98795
maize,1.0,0.7,1.0,Moderate,24.6988,77.04819
maize,1.0,0.7,1.0,Moderate,24.73896,77.10843
maize,1.0,0.7,1.0,Moderate,24.77912,77.16867
maize,1.0,0.7,1.0,Moderate,24.81928,77.22892
maize,1.0,0.7,1.0,Moderate,24.85944,77.28916
maize,1.0,0.7,1.0,Moderate,24.8996,77.3494
maize,1.0,0.7,1.0,Moderate,24.93976,77.40964
maize,1.0,0.7,1.0,Moderate,24.97992,77.46988
maize,1.0,0.7,1.0,Moderate,25.02008,77.53012
maize,1.0,0.7,1.0,Moderate,25.06024,77.59036
maize,1.0,0.7,1.0,Moderate,25.1004,77.6506
maize,1.0,0.7,1.0,Moderate,25.14056,77.71084
maize,1.0,0.7,1.0,Moderate,25.18072,77.77108
maize,1.0,0.7,1.0,Moderate,25.22088,77.83133
maize,1.0,0.7,1.0,Moderate,25.26104,77.89157
maize,1.0,0.7,1.0,Moderate,25.3012,77.95181
maize,1.0,0.7,1.0,Moderate,25.34137,78.01205
maize,1.0,0.7,1.0,Moderate,25.38153,78.07229
maize,1.0,0.7,1.0,Moderate,25.42169,78.13253
maize,1.0,0.7,1.0,Moderate,25.46185,78.19277
maize,1.0,0.7,1.0,Moderate,25.50201,78.25301
maize,1.0,0.7,1.0,Moderate,25.54217,78.31325
maize,1.0,0.7,1.0,Moderate,25.58233,78.37349
maize,1.0,0.7,1.0,Moderate,25.62249,78.43373
maize,1.0,0.7,1.0,Moderate,25.66265,78.49398
maize,1.0,0.7,1.0,Moderate,25.70281,78.55422
maize,1.0,0.7,1.0,Moderate,25.74297,78.61446
maize,1.0,0.7,1.0,Moderate,25.78313,78.6747
maize,1.0,0.7,1.0,Moderate,25.82329,78.73494
maize,1.0,0.7,1.0,Moderate,25.86345,78.79518
maize,1.0,0.7,1.0,Moderate,25.90361,78.85542
maize,1.0,0.7,1.0,Moderate,25.94378,78.91566
maize,1.0,0.7,1.0,Moderate,25.98394,78.9759
maize,1.0,0.7,1.0,Moderate,26.0241,79.03614
maize,1.0,0.7,1.0,Moderate,26.06426,79.09639
maize,1.0,0.7,1.0,Moderate,26.10442,79.15663
maize,1.0,0.7,1.0,Moderate,26.14458,79.21687
maize,1.0,0.7,1.0,Moderate,26.18474,79.27711
maize,1.0,0.7,1.0,Moderate,26.2249,79.33735
maize,1.0,0.7,1.0,Moderate,26.26506,79.39759
maize,1.0,0.7,1.0,Moderate,26.30522,79.45783
maize,1.0,0.7,1.0,Moderate,26.34538,79.51807
maize,1.0,0.7,1.0,Moderate,26.38554,79.57831
maize,1.0,0.7,1.0,Moderate,26.4257,79.63855
maize,1.0,0.7,1.0,Moderate,26.46586,79.6988
maize,1.0,0.7,1.0,Moderate,26.50602,79.75904
maize,1.0,0.7,1.0,Moderate,26.54618,79.81928
maize,1.0,0.7,1.0,Moderate,26.58635,79.87952
maize,1.0,0.7,1.0,Moderate,26.62651,79.93976
maize,1.0,0.7,1.0,Moderate,26.66667,80.0
maize,1.0,0.7,1.0,Moderate,26.70683,80.06024
maize,1.0,0.7,1.0,Moderate,26.74699,80.12048
maize,1.0,0.7,1.0,Moderate,26.78715,80.18072
maize,1.0,0.7,1.0,Moderate,26.82731,80.24096
maize,1.0,0.7,1.0,Moderate,26.86747,80.3012
maize,1.0,0.7,1.0,Moderate,26.90763,80.36145
maize,1.0,0.7,1.0,Moderate,26.94779,80.42169
maize,1.0,0.7,1.0,Moderate,26.98795,80.48193
maize,1.0,0.7,1.0,Moderate,27.02811,80.54217
maize,1.0,0.7,1.0,Moderate,27.06827,80.60241
maize,1.0,0.7,1.0,Moderate,27.10843,80.66265
maize,1.0,0.7,1.0,Moderate,27.14859,80.72289
maize,1.0,0.7,1.0,Moderate,27.18876,80.78313
maize,1.0,0.7,1.0,Moderate,27.22892,80.84337
maize,1.0,0.7,1.0,Moderate,27.26908,80.90361
maize,1.0,0.7,1.0,Moderate,27.30924,80.96386
maize,1.0,0.7,1.0,Moderate,27.3494,81.0241
maize,1.0,0.7,1.0,Moderate,27.38956,81.08434
maize,1.0,0.7,1.0,Moderate,27.42972,81.14458
maize,1.0,0.7,1.0,Moderate,27.46988,81.20482
maize,1.0,0.7,1.0,Moderate,27.51004,81.26506
maize,1.0,0.7,1.0,Moderate,27.5502,81.3253
maize,1.0,0.7,1.0,Moderate,27.59036,81.38554
maize,1.0,0.7,1.0,Moderate,27.63052,81.44578
maize,1.0,0.7,1.0,Moderate,27.67068,81.50602
maize,1.0,0.7,1.0,Moderate,27.71084,81.56627
maize,1.0,0.7,1.0,Moderate,27.751,81.62651
maize,1.0,0.7,1.0,Moderate,27.79116,81.68675
maize,1.0,0.7,1.0,Moderate,27.83133,81.74699
maize,1.0,0.7,1.0,Moderate,27.87149,81.80723
maize,1.0,0.7,1.0,Moderate,27.91165,81.86747
maize,1.0,0.7,1.0,Moderate,27.95181,81.92771
maize,1.0,0.7,1.0,Moderate,27.99197,81.98795
maize,1.0,0.7,1.0,Moderate,28.03213,82.04819
maize,1.0,0.7,1.0,Moderate,28.07229,82.10843
maize,1.0,0.7,1.0,Moderate,28.11245,82.16867
maize,1.0,0.7,1.0,Moderate,28.15261,82.22892
maize,1.0,0.7,1.0,Moderate,28.19277,82.28916
maize,1.0,0.7,1.0,Moderate,28.23293,82.3494
maize,1.0,0.7,1.0,Moderate,28.27309,82.40964
maize,1.0,0.7,1.0,Moderate,28.31325,82.46988
maize,1.0,0.7,1.0,Moderate,28.35341,82.53012
maize,1.0,0.7,1.0,Moderate,28.39357,82.59036
maize,1.0,0.7,1.0,Moderate,28.43373,82.6506
maize,1.0,0.7,1.0,Moderate,28.4739,82.71084
maize,1.0,0.7,1.0,Moderate,28.51406,82.77108
maize,1.0,0.7,1.0,Moderate,28.55422,82.83133
maize,1.0,0.7,1.0,Moderate,28.59438,82.89157
maize,1.0,0.7,1.0,Moderate,28.63454,82.95181
maize,1.0,0.7,1.0,Moderate,28.6747,83.01205
maize,1.0,0.7,1.0,Moderate,28.71486,83.07229
maize,1.0,0.7,1.0,Moderate,28.75502,83.13253
maize,1.0,0.7,1.0,Moderate,28.79518,83.19277
maize,1.0,0.7,1.0,Moderate,28.83534,83.25301
maize,1.0,0.7,1.0,Moderate,28.8755,83.31325
maize,1.0,0.7,1.0,Moderate,28.91566,83.37349
maize,1.0,0.7,1.0,Moderate,28.95582,83.43373
maize,1.0,0.7,1.0,Moderate,28.99598,83.49398
maize,1.0,0.7,1.0,Moderate,29.03614,83.55422
maize,1.0,0.7,1.0,Moderate,29.07631,83.61446
maize,1.0,0.7,1.0,Moderate,29.11647,83.6747
maize,1.0,0.7,1.0,Moderate,29.15663,83.73494
maize,1.0,0.7,1.0,Moderate,29.19679,83.79518
maize,1.0,0.7,1.0,Moderate,29.23695,83.85542
maize,1.0,0.7,1.0,Moderate,29.27711,83.91566
maize,1.0,0.7,1.0,Moderate,29.31727,83.9759
maize,1.0,0.7,1.0,Moderate,29.35743,84.03614
maize,1.0,0.7,1.0,Moderate,29.39759,84.09639
maize,1.0,0.7,1.0,Moderate,29.43775,84.15663
maize,1.0,0.7,1.0,Moderate,29.47791,84.21687
maize,1.0,0.7,1.0,Moderate,29.51807,84.27711
maize,1.0,0.7,1.0,Moderate,29.55823,84.33735
maize,1.0,0.7,1.0,Moderate,29.59839,84.39759
maize,1.0,0.7,1.0,Moderate,29.63855,84.45783
maize,1.0,0.7,1.0,Moderate,29.67871,84.51807
maize,1.0,0.7,1.0,Moderate,29.71888,84.57831
maize,1.0,0.7,1.0,Moderate,29.75904,84.63855
maize,1.0,0.7,1.0,Moderate,29.7992,84.6988
maize,1.0,0.7,1.0,Moderate,29.83936,84.75904
maize,1.0,0.7,1.0,Moderate,29.87952,84.81928
maize,1.0,0.7,1.0,Moderate,29.91968,84.87952
maize,1.0,0.7,1.0,Moderate,29.95984,84.93976
maize,1.0,0.7,1.0,Moderate,30.0,85.0
millets,1.0,1.0,2.0,Moderate,25.0,70.0
millets,1.0,1.0,2.0,Moderate,25.04016,70.06024
millets,1.0,1.0,2.0,Moderate,25.08032,70.12048
millets,1.0,1.0,2.0,Moderate,25.12048,70.18072
millets,1.0,1.0,2.0,Moderate,25.16064,70.24096
millets,1.0,1.0,2.0,Moderate,25.2008,70.3012
millets,1.0,1.0,2.0,Moderate,25.24096,70.36145
millets,1.0,1.0,2.0,Moderate,25.28112,70.42169
millets,1.0,1.0,2.0,Moderate,25.32129,70.48193
millets,1.0,1.0,2.0,Moderate,25.36145,70.54217
millets,1.0,1.0,2.0,Moderate,25.40161,70.60241
millets,1.0,1.0,2.0,Moderate,25.44177,70.66265
millets,1.0,1.0,2.0,Moderate,25.48193,70.72289
millets,1.0,1.0,2.0,Moderate,25.52209,70.78313
millets,1.0,1.0,2.0,Moderate,25.56225,70.84337
millets,1.0,1.0,2.0,Moderate,25.60241,70.90361
millets,1.0,1.0,2.0,Moderate,25.64257,70.96386
millets,1.0,1.0,2.0,Moderate,25.68273,71.0241
millets,1.0,1.0,2.0,Moderate,25.72289,71.08434
millets,1.0,1.0,2.0,Moderate,25.76305,71.14458
millets,1.0,1.0,2.0,Moderate,25.80321,71.20482
millets,1.0,1.0,2.0,Moderate,25.84337,71.26506
millets,1.0,1.0,2.0,Moderate,25.88353,71.3253
millets,1.0,1.0,2.0,Moderate,25.92369,71.38554
millets,1.0,1.0,2.0,Moderate,25.96386,71.44578
millets,1.0,1.0,2.0,Moderate,26.00402,71.50602
millets,1.0,1.0,2.0,Moderate,26.04418,71.56627
millets,1.0,1.0,2.0,Moderate,26.08434,71.62651
millets,1.0,1.0,2.0,Moderate,26.1245,71.68675
millets,1.0,1.0,2.0,Moderate,26.16466,71.74699
millets,1.0,1.0,2.0,Moderate,26.20482,71.80723
millets,1.0,1.0,2.0,Moderate,26.24498,71.86747
millets,1.0,1.0,2.0,Moderate,26.28514,71.92771
millets,1.0,1.0,2.0,Moderate,26.3253,71.98795
millets,1.0,1.0,2.0,Moderate,26.36546,72.04819
millets,1.0,1.0,2.0,Moderate,26.40562,72.10843
millets,1.0,1.0,2.0,Moderate,26.44578,72.16867
millets,1.0,1.0,2.0,Moderate,26.48594,72.22892
millets,1.0,1.0,2.0,Moderate,26.5261,72.28916
millets,1.0,1.0,2.0,Moderate,26.56627,72.3494
millets,1.0,1.0,2.0,Moderate,26.60643,72.40964
millets,1.0,1.0,2.0,Moderate,26.64659,72.46988
millets,1.0,1.0,2.0,Moderate,26.68675,72.53012
millets,1.0,1.0,2.0,Moderate,26.72691,72.59036
millets,1.0,1.0,2.0,Moderate,26.76707,72.6506
millets,1.0,1.0,2.0,Moderate,26.80723,72.71084
millets,1.0,1.0,2.0,Moderate,26.84739,72.77108
millets,1.0,1.0,2.0,Moderate,26.88755,72.83133
millets,1.0,1.0,2.0,Moderate,26.92771,72.89157
millets,1.0,1.0,2.0,Moderate,26.96787,72.95181
millets,1.0,1.0,2.0,Moderate,27.00803,73.01205
millets,1.0,1.0,2.0,Moderate,27.04819,73.07229
millets,1.0,1.0,2.0,Moderate,27.08835,73.13253
millets,1.0,1.0,2.0,Moderate,27.12851,73.19277
millets,1.0,1.0,2.0,Moderate,27.16867,73.25301
millets,1.0,1.0,2.0,Moderate,27.20884,73.31325
millets,1.0,1.0,2.0,Moderate,27.249,73.37349
millets,1.0,1.0,2.0,Moderate,27.28916,73.43373
millets,1.0,1.0,2.0,Moderate,27.32932,73.49398
millets,1.0,1.0,2.0,Moderate,27.36948,73.55422
millets,1.0,1.0,2.0,Moderate,27.40964,73.61446
millets,1.0,1.0,2.0,Moderate,27.4498,73.6747
millets,1.0,1.0,2.0,Moderate,27.48996,73.73494
millets,1.0,1.0,2.0,Moderate,27.53012,73.79518
millets,1.0,1.0,2.0,Moderate,27.57028,73.85542
millets,1.0,1.0,2.0,Moderate,27.61044,73.91566
millets,1.0,1.0,2.0,Moderate,27.6506,73.9759
millets,1.0,1.0,2.0,Moderate,27.69076,74.03614
millets,1.0,1.0,2.0,Moderate,27.73092,74.09639
millets,1.0,1.0,2.0,Moderate,27.77108,74.15663
millets,1.0,1.0,2.0,Moderate,27.81124,74.21687
millets,1.0,1.0,2.0,Moderate,27.85141,74.27711
millets,1.0,1.0,2.0,Moderate,27.89157,74.33735
millets,1.0,1.0,2.0,Moderate,27.93173,74.39759
millets,1.0,1.0,2.0,Moderate,27.97189,74.45783
millets,1.0,1.0,2.0,Moderate,28.01205,74.51807
millets,1.0,1.0,2.0,Moderate,28.05221,74.57831
millets,1.0,1.0,2.0,Moderate,28.09237,74.63855
millets,1.0,1.0,2.0,Moderate,28.13253,74.6988
millets,1.0,1.0,2.0,Moderate,28.17269,74.75904
millets,1.0,1.0,2.0,Moderate,28.21285,74.81928
millets,1.0,1.0,2.0,Moderate,28.25301,74.87952
millets,1.0,1.0,2.0,Moderate,28.29317,74.93976
millets,1.0,1.0,2.0,Moderate,28.33333,75.0
millets,1.0,1.0,2.0,Moderate,28.37349,75.06024
millets,1.0,1.0,2.0,Moderate,28.41365,75.12048
millets,1.0,1.0,2.0,Moderate,28.45382,75.18072
millets,1.0,1.0,2.0,Moderate,28.49398,75.24096
millets,1.0,1.0,2.0,Moderate,28.53414,75.3012
millets,1.0,1.0,2.0,Moderate,28.5743,75.36145
millets,1.0,1.0,2.0,Moderate,28.61446,75.42169
millets,1.0,1.0,2.0,Moderate,28.65462,75.48193
millets,1.0,1.0,2.0,Moderate,28.69478,75.54217
millets,1.0,1.0,2.0,Moderate,28.73494,75.60241
millets,1.0,1.0,2.0,Moderate,28.7751,75.66265
millets,1.0,1.0,2.0,Moderate,28.81526,75.72289
millets,1.0,1.0,2.0,Moderate,28.85542,75.78313
millets,1.0,1.0,2.0,Moderate,28.89558,75.84337
millets,1.0,1.0,2.0,Moderate,28.93574,75.90361
millets,1.0,1.0,2.0,Moderate,28.9759,75.96386
millets,1.0,1.0,2.0,Moderate,29.01606,76.0241
millets,1.0,1.0,2.0,Moderate,29.05622,76.08434
millets,1.0,1.0,2.0,Moderate,29.09639,76.14458
millets,1.0,1.0,2.0,Moderate,29.13655,76.20482
millets,1.0,1.0,2.0,Moderate,29.17671,76.26506
millets,1.0,1.0,2.0,Moderate,29.21687,76.3253
millets,1.0,1.0,2.0,Moderate,29.25703,76.38554
millets,1.0,1.0,2.0,Moderate,29.29719,76.44578
millets,1.0,1.0,2.0,Moderate,29.33735,76.50602
millets,1.0,1.0,2.0,Moderate,29.37751,76.56627
millets,1.0,1.0,2.0,Moderate,29.41767,76.62651
millets,1.0,1.0,2.0,Moderate,29.45783,76.68675
millets,1.0,1.0,2.0,Moderate,29.49799,76.74699
millets,1.0,1.0,2.0,Moderate,29.53815,76.80723
millets,1.0,1.0,2.0,Moderate,29.57831,76.86747
millets,1.0,1.0,2.0,Moderate,29.61847,76.92771
millets,1.0,1.0,2.0,Moderate,29.65863,76.98795
millets,1.0,1.0,2.0,Moderate,29.6988,77.04819
millets,1.0,1.0,2.0,Moderate,29.73896,77.10843
millets,1.0,1.0,2.0,Moderate,29.77912,77.16867
millets,1.0,1.0,2.0,Moderate,29.81928,77.22892
millets,1.0,1.0,2.0,Moderate,29.85944,77.28916
millets,1.0,1.0,2.0,Moderate,29.8996,77.3494
millets,1.0,1.0,2.0,Moderate,29.93976,77.40964
millets,1.0,1.0,2.0,Moderate,29.97992,77.46988
millets,1.0,1.0,2.0,Moderate,30.02008,77.53012
millets,1.0,1.0,2.0,Moderate,30.06024,77.59036
millets,1.0,1.0,2.0,Moderate,30.1004,77.6506
millets,1.0,1.0,2.0,Moderate,30.14056,77.71084
millets,1.0,1.0,2.0,Moderate,30.18072,77.77108
millets,1.0,1.0,2.0,Moderate,30.22088,77.83133
millets,1.0,1.0,2.0,Moderate,30.26104,77.89157
millets,1.0,1.0,2.0,Moderate,30.3012,77.95181
millets,1.0,1.0,2.0,Moderate,30.34137,78.01205
millets,1.0,1.0,2.0,Moderate,30.38153,78.07229
millets,1.0,1.0,2.0,Moderate,30.42169,78.13253
millets,1.0,1.0,2.0,Moderate,30.46185,78.19277
millets,1.0,1.0,2.0,Moderate,30.50201,78.25301
millets,1.0,1.0,2.0,Moderate,30.54217,78.31325
millets,1.0,1.0,2.0,Moderate,30.58233,78.37349
millets,1.0,1.0,2.0,Moderate,30.62249,78.43373
millets,1.0,1.0,2.0,Moderate,30.66265,78.49398
millets,1.0,1.0,2.0,Moderate,30.70281,78.55422
millets,1.0,1.0,2.0,Moderate,30.74297,78.61446
millets,1.0,1.0,2.0,Moderate,30.78313,78.6747
millets,1.0,1.0,2.0,Moderate,30.82329,78.73494
millets,1.0,1.0,2.0,Moderate,30.86345,78.79518
millets,1.0,1.0,2.0,Moderate,30.90361,78.85542
millets,1.0,1.0,2.0,Moderate,30.94378,78.91566
millets,1.0,1.0,2.0,Moderate,30.98394,78.9759
millets,1.0,1.0,2.0,Moderate,31.0241,79.03614
millets,1.0,1.0,2.0,Moderate,31.06426,79.09639
millets,1.0,1.0,2.0,Moderate,31.10442,79.15663
millets,1.0,1.0,2.0,Moderate,31.14458,79.21687
millets,1.0,1.0,2.0,Moderate,31.18474,79.27711
millets,1.0,1.0,2.0,Moderate,31.2249,79.33735
millets,1.0,1.0,2.0,Moderate,31.26506,79.39759
millets,1.0,1.0,2.0,Moderate,31.30522,79.45783
millets,1.0,1.0,2.0,Moderate,31.34538,79.51807
millets,1.0,1.0,2.0,Moderate,31.38554,79.57831
millets,1.0,1.0,2.0,Moderate,31.4257,79.63855
millets,1.0,1.0,2.0,Moderate,31.46586,79.6988
millets,1.0,1.0,2.0,Moderate,31.50602,79.75904
millets,1.0,1.0,2.0,Moderate,31.54618,79.81928
millets,1.0,1.0,2.0,Moderate,31.58635,79.87952
millets,1.0,1.0,2.0,Moderate,31.62651,79.93976
millets,1.0,1.0,2.0,Moderate,31.66667,80.0
millets,1.0,1.0,2.0,Moderate,31.70683,80.06024
millets,1.0,1.0,2.0,Moderate,31.74699,80.12048
millets,1.0,1.0,2.0,Moderate,31.78715,80.18072
millets,1.0,1.0,2.0,Moderate,31.82731,80.24096
millets,1.0,1.0,2.0,Moderate,31.86747,80.3012
millets,1.0,1.0,2.0,Moderate,31.90763,80.36145
millets,1.0,1.0,2.0,Moderate,31.94779,80.42169
millets,1.0,1.0,2.0,Moderate,31.98795,80.48193
millets,1.0,1.0,2.0,Moderate,32.02811,80.54217
millets,1.0,1.0,2.0,Moderate,32.06827,80.60241
millets,1.0,1.0,2.0,Moderate,32.10843,80.66265
millets,1.0,1.0,2.0,Moderate,32.14859,80.72289
millets,1.0,1.0,2.0,Moderate,32.18876,80.78313
millets,1.0,1.0,2.0,Moderate,32.22892,80.84337
millets,1.0,1.0,2.0,Moderate,32.26908,80.90361
millets,1.0,1.0,2.0,Moderate,32.30924,80.96386
millets,1.0,1.0,2.0,Moderate,32.3494,81.0241
millets,1.0,1.0,2.0,Moderate,32.38956,81.08434
millets,1.0,1.0,2.0,Moderate,32.42972,81.14458
millets,1.0,1.0,2.0,Moderate,32.46988,81.20482
millets,1.0,1.0,2.0,Moderate,32.51004,81.26506
millets,1.0,1.0,2.0,Moderate,32.5502,81.3253
millets,1.0,1.0,2.0,Moderate,32.59036,81.38554
millets,1.0,1.0,2.0,Moderate,32.63052,81.44578
millets,1.0,1.0,2.0,Moderate,32.67068,81.50602
millets,1.0,1.0,2.0,Moderate,32.71084,81.56627
millets,1.0,1.0,2.0,Moderate,32.751,81.62651
millets,1.0,1.0,2.0,Moderate,32.79116,81.68675
millets,1.0,1.0,2.0,Moderate,32.83133,81.74699
millets,1.0,1.0,2.0,Moderate,32.87149,81.80723
millets,1.0,1.0,2.0,Moderate,32.91165,81.86747
